NPA,Area-2020,Age_of_Residents-2021,Tree_Canopy-2012,Impervious_Surface-2023,Housing_Density-2023,Housing_Size-2023,Housing_Age-2023,New_Residential-2023,Residential_Renovation-2023,Commuters_Driving_Alone-2022,Vacant_Land-2023,Youth_Population-2022,Older_Adult_Population-2022,White_Population-2020,Black_Population-2020,Asian_Population-2020,All_Other_Races-2020,Hispanic_Latino-2020,Commercial_Construction-2023,Bachelors_Degree-2022,Early_Care_Proximity-2023,School_Age_Proximity-2023,Recycling_Participation-2022,Solid_Waste-2022,Solid_Waste_Diversion_Rate-2022,Electricity_Consumption-2013,Water_Consumption-2022,Low_Cost_Healthcare_Proximity-2022,Home_Ownership-2022,Single_Family_Housing-2023,Residential_Occupancy-2022,Nuisance_Violations-2022,Long_Commute -2022,Bicycle_Friendliness-2023,Street_Connectivity-2022,Transit_Proximity-2023,Household_Income-2021,Employment_Rate-2022,High_School_Diploma-2022,Rental_Costs-2021,Commercial_Space-2023,Commercial_Building_Age-2023,Adopt_a_Stream-2023,Transit_Ridership-2022,Grocery_Proximity-2023,Pharmacy_Proximity-2022,Population_Density-2020,Voter_Participation-2022,Residential_Tree_Canopy-2012,Library_Card_Prevalence-2018,311_Request_Rate-2022,Rental_Houses-2023,Births_to_Adolescents-2019,Low_Birthweight-2019,Prenatal_Care-2019,Age_of_Death-2019,Violent_Crime_Rate-2022,Property_Crime_Rate-2022,Disorder_Call_Rate-2022,Animal_Control_Call_Rate-2022,Proficiency_Elementary_School-2023,Proficiency_Middle_School-2023,Proficiency_High_School-2023,Highschool_Graduation_Rate-2023,Student_Absenteeism-2023,Neighborhood_School_Attendance-2023,Housing_Violations-2023,Foreclosures-2023,Adopt_a_Street-2023,Board_Committee_Participation-2023,Neighborhood_Organizations-2021,Park_Proximity-2023,Job_Density-2019,Home_Sale_Price-2023,Natural_Gas_Consumption-2013,Fire_Call_Rate-2021,Fincancial_Services_Proximity-2023,Public_Nutrition_Assistance-2023,Public_Health_Insurance -2017,Subsidized_Housing-2023,Residential_Demolitions-2023
387,1783.6,36.0,37.06547981670012,32.25422108271397,0.7,1168.0,55.0,6.0,0.8,86.53017241379311,14.89814406,24.715387440323173,13.110539845758352,11.37,63.43,6.04,3.44,15.72,1.5,16.49774774774775,84.13957177,84.13957177,60.9,6.0,25.6,1033.0,131.0,27.0446096654275,46.978557504873294,63.44171293,92.18328840970352,32.34200743,53.55603448275862,1.7,1.474226804,100.0,49937.0,81.3076923076923,73.36711711711712,1010.0,17836.96739,41.0,59.44276426,28.49835165,61.53846154,34.85,1.0,35.81303489,58.6,24.03,67.09482433,41.5,7.89,13.16,36.84,66.0,20.7782395164337,113.3358519078202,420.0982244049868,100.86890819795995,0.2580645161290322,0.2771084337349397,0.1538461538461538,0.8205128205128205,0.3831417624521073,0.5287356321839081,1.189532117,0.125313283,34.16901327,0.377786173,1.0,99.44488501,3.88,268085.0,51.0,98.98,36.24107851,,48.0,1.486988848,0.0
388,397.517,30.0,39.45500911211071,26.071972155315464,5.4,1626.0,74.0,24.4,6.5,70.43719639139486,4.545679916,7.100119664938173,5.384922217790187,66.86,21.25,3.38,3.99,4.52,12.1,69.14772727272728,86.52153775,82.39925892,53.9,7.0,28.5,887.0,119.0,67.8719620628334,27.903780068728523,30.15284854,85.58823529411764,12.74451689,32.47744621790423,2.3,1.685393258,100.0,75160.0,98.8577362409138,96.5909090909091,1454.0,17578.90123,39.0,100.0,221.0871041,20.33348773,67.93,6.0,54.7149707,59.0,11.27,47.80509219,39.32411674,3.03,6.06,72.73,70.0,10.535557506584723,46.53204565408253,189.64003511852505,23.266022827041265,0.5925925925925926,0.3809523809523809,0.8333333333333334,,0.184,0.672,0.04631774,0.0,64.0236697,0.877963126,2.0,100.0,7.86,586132.0,48.0,61.46,65.30801297,,8.0,0.0,0.9
389,1099.73,34.0,51.80646265726835,21.648202612223464,3.0,1479.0,57.0,0.3,3.7,67.47044917257683,1.120250467,22.16323822163238,14.841849148418492,34.19,25.8,7.8,3.7,28.51,0.2,25.003976459360583,90.41137326,78.40290381,60.1,8.0,26.3,899.0,130.0,40.5331717661314,39.13840513290559,57.38052027,89.45066958185296,5.513480763,69.64539007092199,1.9,1.285106383,89.20145191,57127.0,96.51004094365372,77.12740575791315,1062.0,6848.595238,47.0,100.0,72.83710407,14.6400484,37.87,7.0,48.84780957,56.3,13.28,30.72542709,26.30469162,6.15,11.54,45.0,79.0,5.694478831393909,22.90170834364942,83.43649418172815,29.83411735578113,0.4074074074074074,0.3461538461538461,0.3578947368421052,0.8412698412698413,0.2276923076923077,0.566923076923077,0.574712644,0.0,37.31193186,0.61896509,1.0,91.01633394,0.83,377636.0,53.0,34.66,29.18935269,,23.0,10.33020297,0.0
390,266.681,33.3,44.28837305431945,28.92944953070302,3.4,1533.0,47.0,7.5,3.7,74.33808553971487,5.133463921,15.809628008752735,8.205689277899344,55.95,24.71,7.05,4.72,7.57,3.4,50.11037527593819,83.27759197,100.0,60.9,8.0,30.8,850.0,104.0,89.4618834080717,40.37339556592766,41.69453735,93.86637458926616,32.17488789,62.32179226069247,1.7,1.192307692,100.0,49628.0,100.0,87.785136129507,882.0,7686.980392,58.0,0.0,27.97307692,,100.0,6.0,51.86721992,56.4,23.88,49.09443726,27.80748663,1.69,10.17,61.02,66.0,2.5873221216041395,23.93272962483829,102.19922380336352,27.166882276843467,0.53125,0.5357142857142857,0.3333333333333333,0.8571428571428571,0.1920529801324503,0.4635761589403973,0.668896321,0.0,17.7780181,0.64683053,0.0,39.57636566,2.08,443914.0,37.0,43.34,67.67001115,,18.0,0.560538117,2.2
391,561.797,38.0,68.91435832043935,16.985003738903593,1.7,2366.0,49.0,0.2,8.2,86.32567849686848,1.274111455,18.989071038251364,22.90528233151184,85.25,3.6,1.98,3.84,5.33,0.2,75.20091848450058,5.366357069,,66.2,9.0,37.7,1140.0,156.0,0.0,99.09808342728296,98.65841073,95.78833693304536,6.494845361,63.46555323590815,1.9,1.231481481,20.9494324,136303.0,99.92057188244638,95.40757749712974,1750.0,1012.0,58.0,,,,0.0,4.0,70.30938124,72.3,21.35,53.18181818,7.217573222,0.0,10.53,77.19,82.0,0.4132231404958678,2.066115702479339,23.1404958677686,26.859504132231407,0.6764705882352942,0.6578947368421053,0.8666666666666667,1.0,0.0590717299578059,0.4767932489451477,0.103199174,0.0,4.562220922,1.239669421,0.0,70.07223942,0.65,550215.0,59.0,23.14,,,4.0,0.0,1.0
392,1466.78,41.0,63.31764569925205,29.178050004950617,2.7,3782.0,66.0,1.4,10.8,88.84143085958355,0.847859678,23.126614987080103,12.114887696283043,88.51,2.97,2.02,2.98,3.51,3.3,87.6584695280281,61.41429669,60.15885217,71.0,8.0,37.0,1443.0,262.0,37.0669445168012,85.14222590444629,58.82654368,94.51840250587314,6.59025788,22.31713828083289,2.0,1.418803419,99.79502946,204753.0,97.66528474798169,99.67924240109974,1422.0,30913.41333,49.0,100.0,9.175824176,29.66948501,38.92,7.0,70.8623384,67.5,14.91,30.97118244,9.799651568,0.0,4.3,78.49,79.0,0.6153215054866168,13.844733873448876,24.510306635216903,10.460465593272485,0.9478260869565216,0.8611111111111112,0.9838709677419356,0.9833333333333332,0.0867768595041322,0.7148760330578512,0.076863951,0.0,37.83018811,0.512767921,3.0,88.62413528,2.43,1269903.0,72.0,39.48,48.21931847,,1.0,0.0,4.4
393,998.146,31.0,49.52913661976723,29.68386635966825,4.2,1651.0,65.0,0.4,7.9,93.4014598540146,0.626032451,20.59521924964382,5.223998733576065,76.05,5.65,3.87,5.16,9.26,3.5,72.50329960404751,49.51062306,45.88207209,60.3,8.0,34.9,855.0,127.0,68.5064149116436,56.04288499025342,43.20840296,92.10053859964094,18.30065359,50.18978102189781,2.0,1.36,92.19384101,90082.0,99.5182833369827,98.17421909370876,1712.0,16525.60309,40.0,65.30212592,11.04326923,76.03246598,56.91,6.0,61.20630569,64.0,13.35,49.64244138,19.22651934,1.07,4.81,73.8,73.0,5.654415433228006,78.49659072010644,115.25029103608848,22.45135539664061,0.5303030303030303,0.5064935064935064,0.6,0.95,0.189695550351288,0.5971896955503513,0.167104321,0.0,45.26954443,1.829369699,2.0,93.55454762,5.4,482354.0,49.0,53.22,77.89448556,,9.0,1.186153474,0.7
394,392.563,37.0,56.61996360582896,25.190731271769938,3.7,2071.0,45.0,6.4,3.1,91.30434782608695,7.037956129,23.119868637110017,12.413793103448276,59.23,23.12,3.15,5.32,9.19,1.3,43.76106194690266,53.86759582,61.2543554,64.1,9.0,36.3,827.0,138.0,18.1379310344827,51.83016105417276,36.79442509,92.73591310251189,17.03448276,52.35892691951896,1.6,1.175257732,97.63066202,52323.0,92.93966623876764,92.03539823008848,891.0,9828.578947,47.0,100.0,1.961538462,26.68989547,6.69,7.0,60.0,62.8,19.31,41.78726483,21.59090909,0.0,6.82,69.32,81.0,1.0853835021707672,11.57742402315485,43.41534008683068,22.06946454413893,0.5769230769230769,0.4307692307692308,0.75,0.875,0.1596385542168674,0.5873493975903614,0.557491289,0.0,32.24345124,0.0,0.0,48.57142857,0.85,465254.0,49.0,29.31,2.43902439,,17.0,4.827586207,4.9
395,630.604,36.1,42.83259430263373,26.57932307994848,2.1,2171.0,37.0,16.2,0.9,86.70886075949366,9.062106591,8.77120397186595,22.879602813405047,71.07,11.23,3.99,4.76,8.95,1.3,59.81580222976248,32.75340393,5.67322239,,,,,164.0,82.9536527886881,45.495093666369314,33.43419062,93.49457881567972,,71.51898734177216,,1.219298246,4.084720121,108609.0,100.0,95.44352884149298,1633.0,20997.49153,20.0,37.68787892,,29.72768533,94.19,3.0,61.223162,52.1,17.75,1.138716356,8.823529412,0.0,3.7,59.26,79.0,,,,,0.40625,0.4166666666666667,0.3529411764705882,1.0,0.2786885245901639,0.6311475409836066,,0.0,,0.0,,92.13313162,2.92,412814.0,49.0,,38.88048411,,9.0,0.0,0.0
396,4518.33,42.5,61.74179759856143,3.026232683570596,0.3,2207.0,30.0,0.6,0.6,90.0093370681606,33.66991604,20.122783083219645,21.521145975443385,73.98,8.38,0.72,4.6,12.32,0.0,32.5046904315197,0.0,,,,,,192.0,0.0,89.46322067594433,99.9194847,97.29206963249516,,79.08496732026144,,1.211111111,,69732.0,99.1544965411222,92.7298311444653,1155.0,1364.833333,27.0,0.0,,,0.0,1.0,56.79190751,65.6,14.52,1.0107597,14.82675262,0.0,4.35,67.39,70.0,,,,,0.6538461538461539,0.3818181818181818,0.55,0.9230769230769232,0.1785714285714285,0.6298701298701299,,0.0,,0.326051516,,28.90499195,0.02,406980.0,50.0,,,,10.0,0.0,0.0
397,150.513,32.5,18.634406443262108,40.716625056156005,7.4,1866.0,22.0,0.0,0.0,98.38983050847456,4.895065729,4.463276836158192,9.378531073446329,73.89,11.0,4.05,4.05,7.01,11.3,44.14239482200647,100.0,100.0,,,,,102.0,89.2696122633002,9.41385435168739,3.42651037,100.0,,73.72881355932203,,1.289855072,100.0,94808.0,98.25918762088976,91.52103559870552,1380.0,13647.21875,20.0,0.0,2.507692308,9.377817854,90.08,11.0,43.9047619,24.5,14.46,0.347423277,31.57894737,0.0,3.13,46.88,68.0,,,,,0.4871794871794871,0.3548387096774194,0.6,0.6875,0.2307692307692307,0.7076923076923077,,0.0,,0.0,,90.62218215,8.43,444525.0,25.0,,100.0,,4.0,0.0,0.0
398,279.062,35.8,39.92923956961939,13.001802364516587,1.6,2559.0,14.0,0.0,0.7,93.80804953560371,18.02641726,33.471933471933475,14.033264033264034,71.81,7.1,0.78,8.66,11.65,0.7,61.65289256198348,7.505518764,7.505518764,,,,,134.0,0.0,71.19437939110071,32.89183223,100.0,,67.49226006191951,,1.367346939,35.09933775,56364.0,95.1923076923077,98.51239669421489,1372.0,6970.769231,25.0,5.480680134,1.096153846,,0.0,3.0,57.43243243,16.8,15.87,0.665926748,16.77852349,0.0,0.0,50.0,69.0,,,,,0.75,0.8125,0.8181818181818182,1.0,0.1411764705882353,0.8235294117647058,,0.0,,0.0,,100.0,0.42,586500.0,40.0,,2.207505519,,5.0,0.0,0.0
399,652.896,36.6,34.248896378442055,18.208063236202605,1.3,2286.0,22.0,0.0,1.4,95.67147613762486,22.99780791,28.923357664233578,8.348540145985401,74.26,11.02,2.1,4.1,8.52,2.9,64.87232574189096,68.59903382,68.59903382,,,,,158.0,63.7681159420289,49.02962206332993,62.31884058,88.51717902350813,,58.26859045504994,,1.491525424,98.06763285,88819.0,98.35661462612984,94.75500345065562,1417.0,17569.18333,22.0,67.81579603,17.57371795,48.1884058,32.13,3.0,55.73411249,30.0,17.15,0.356824264,17.63565891,0.0,0.0,56.0,72.0,,,,,0.6071428571428571,0.7391304347826086,0.5555555555555556,0.9166666666666666,0.1782178217821782,0.7524752475247525,,0.0,,0.0,,100.0,4.41,572779.0,53.0,,77.65700483,,4.0,0.0,0.0
400,662.975,36.9,60.91518491087838,13.450092207881228,1.3,2866.0,33.0,0.2,3.3,63.034188034188034,6.705765795,23.922633186291144,17.271801832371903,83.7,2.72,6.02,3.66,3.9,0.2,68.35016835016835,59.05511811,70.07874016,92.6,9.0,26.0,,192.0,15.6179775280898,96.26068376068376,100.0,100.0,,43.58974358974359,,1.0,32.73340832,137188.0,98.02749551703526,92.35209235209236,1460.0,2164.0,40.0,34.5709893,0.375,,0.0,4.0,70.88607595,66.1,33.42,3.658536585,5.061867267,0.0,4.55,63.64,76.0,,,,,0.9102564102564102,0.7777777777777778,0.8695652173913043,1.0,0.0741687979539642,0.8235294117647058,,0.0,,0.81300813,,58.94263217,0.26,397791.0,54.0,,25.87176603,,3.0,0.0,0.0
401,901.3,35.9,52.11272059747678,12.935162072736333,1.1,2010.0,36.0,1.1,1.3,93.80281690140843,6.058029282,19.77107180020812,15.920915712799166,73.52,9.72,2.1,5.17,9.5,0.3,40.95371669004207,31.5227934,1.93986421,,,,,157.0,56.8093385214007,86.8378812199037,70.51406402,95.6989247311828,,64.60093896713614,,1.245762712,,83843.0,97.09302325581396,97.26507713884992,1382.0,10804.66667,40.0,0.0,,5.819592629,22.47,2.0,58.56044724,61.2,22.06,1.025412394,14.71801926,6.25,8.33,62.5,79.0,,,,,0.625,0.5492957746478874,0.6333333333333333,0.896551724137931,0.1585014409221902,0.6829971181556196,,0.0,,0.891662951,,70.41707081,0.6,385131.0,54.0,,9.699321048,,11.0,0.0,0.0
402,988.673,49.5,54.70739580549827,7.7550420690084,0.7,2210.0,36.0,0.0,1.3,90.4639175257732,16.27060028,22.606382978723406,16.8218085106383,75.49,5.6,3.12,6.68,9.1,0.1,42.89568345323741,0.0,,,,,,146.0,1.71919770773639,85.21739130434783,82.89655172,100.0,,75.25773195876289,,1.4,,95729.0,97.32142857142856,98.20143884892086,1750.0,6461.086957,28.0,,,,2.58,2.0,64.56876457,60.7,20.83,1.464035646,9.983361065,4.17,8.33,62.5,76.0,,,,,0.631578947368421,0.6,0.7272727272727273,1.0,0.167420814479638,0.6380090497737556,,0.0,,0.0,,0.137931034,0.41,384934.0,50.0,,,,5.0,0.0,0.0
403,1790.42,43.5,58.7294743222866,7.904126189552572,0.5,3008.0,26.0,0.3,1.1,91.33089133089132,26.54173247,22.36727589208007,20.80069625761532,74.74,10.39,3.46,5.32,6.08,0.3,45.34883720930232,39.40677966,39.40677966,,,,,209.0,35.6060606060606,96.14512471655328,94.38559322,94.02985074626866,,69.1086691086691,,1.13372093,24.8940678,102813.0,93.69863013698632,98.83720930232558,1333.0,18703.16,22.0,,22.73076923,27.11864407,32.68,1.0,67.14051394,62.4,25.14,0.971694128,9.87654321,0.0,0.0,72.0,74.0,,,,,0.7076923076923077,0.6274509803921569,0.6666666666666666,1.0,0.083076923076923,0.7015384615384616,,0.0,,0.422475708,,30.82627119,0.51,691217.0,60.0,,35.06355932,,5.0,0.0,0.0
404,408.463,39.0,50.57099620351953,17.15303777989062,2.2,1525.0,51.0,86.7,3.9,92.14285714285714,13.8376271,34.85499462943072,22.717508055853923,59.55,16.84,1.32,3.47,18.82,1.7,31.339285714285715,20.4595186,84.46389497,,,,,144.0,51.1350059737156,49.25975773889636,59.95623632,89.8428053204353,,35.0,,1.234567901,88.07439825,42014.0,91.30434782608695,83.75,1131.0,6576.677966,60.0,0.0,1.0,69.58424508,63.44,4.0,56.48148148,56.2,25.87,1.706108971,43.79562044,6.0,12.0,42.0,71.0,,,,,0.4477611940298507,0.365079365079365,0.5483870967741935,0.8421052631578947,0.2125,0.81875,,0.0,,0.0,,96.49890591,1.07,352119.0,,,15.53610503,,13.0,3.584229391,0.0
405,593.349,39.0,37.38870990073701,19.1646481566945,2.4,2054.0,21.0,0.5,2.0,88.14199395770392,10.43993552,25.0431282346176,16.733755031627375,75.01,6.56,2.4,5.15,10.88,3.7,47.39583333333333,42.56803908,52.82623866,,,,,144.0,1.60502442428471,77.93053545586108,74.66852756,98.08374733853798,,54.456193353474326,,1.622807018,95.67341242,67891.0,94.18238993710692,99.04513888888889,1709.0,24143.41176,17.0,0.0,0.265384615,0.767620377,0.77,6.0,54.24551189,32.9,20.4,0.715717149,32.05607477,0.0,6.76,63.51,77.0,,,,,0.7109375,0.625,0.7254901960784313,0.979591836734694,0.1642651296829971,0.7795389048991355,,0.0,,0.286286859,,100.0,0.94,403220.0,,,,,6.0,0.0,0.0
406,1378.31,52.1,57.29791268121487,11.276570714693534,0.8,2682.0,33.0,1.6,1.2,83.45771144278606,9.823020436,15.370284117373078,34.606427573358175,70.88,11.79,4.34,3.51,9.48,0.2,43.05239179954442,21.97906755,11.89343482,,,,,170.0,22.5646123260437,84.30296377607024,92.38820171,87.51200768491834,,65.67164179104478,,1.195652174,13.89153187,98285.0,93.67088607594935,95.67198177676538,1131.0,12291.08696,39.0,100.0,,26.07040913,44.14,2.0,64.09836066,65.9,14.55,0.677290837,8.85684861,2.0,16.0,66.0,80.0,,,,,0.4166666666666667,0.3684210526315789,0.5,1.0,0.1666666666666666,0.5490196078431373,,0.0,,0.0,,44.33872502,0.31,506645.0,54.0,,20.36156042,,5.0,0.0,0.0
407,1495.27,48.5,60.39660390675837,7.144603016591037,0.5,2270.0,34.0,12.8,4.4,81.30699088145896,21.16101709,14.16490486257928,24.383368569415083,70.1,14.15,4.53,4.22,7.0,0.4,39.83050847457627,14.30317848,14.30317848,,,,,167.0,15.0127226463104,88.63636363636364,98.77750611,95.51374819102747,,56.83890577507599,,1.21686747,32.02933985,47529.0,96.2406015037594,86.35593220338983,721.0,4707.08,39.0,0.0,1.846153846,28.36185819,27.35,1.0,59.94338287,60.0,20.94,1.492537313,19.18316832,0.0,7.41,55.56,73.0,,,,,0.6551724137931034,0.576271186440678,0.3571428571428571,0.7777777777777778,0.1786941580756013,0.7628865979381443,,0.0,,0.0,,41.93154034,0.37,410439.0,54.0,,29.3398533,,8.0,0.0,0.0
408,1111.43,50.8,52.97503056775299,14.09600901897895,1.1,2502.0,34.0,0.0,2.0,97.50819672131148,5.54056858,14.056356487549149,15.465268676277852,76.48,9.95,1.7,3.98,7.89,0.4,33.21033210332104,35.64775614,35.64775614,,,,,149.0,39.7558849171752,70.76796036333609,81.28704488,95.05494505494504,,80.06557377049181,,1.177631579,47.84081287,84663.0,87.13363139592649,94.4649446494465,1813.0,7613.102941,32.0,95.30944117,0.073076923,38.86536833,52.57,2.0,67.1988389,62.5,24.28,0.940665702,11.04166667,0.0,14.29,61.22,79.0,,,,,0.6206896551724138,0.7368421052631579,0.5238095238095238,1.0,0.1162790697674418,0.7009966777408638,,0.0,,0.0,,13.88653683,1.11,438198.0,52.0,,48.09483489,,7.0,0.0,0.8
409,917.84,46.5,47.601013248998285,19.428031790920336,1.2,4176.0,25.0,0.4,1.4,85.35681186283595,11.790842,22.58064516129032,16.357119582926035,88.29,1.54,2.31,4.73,3.12,0.8,69.94818652849742,28.42686293,28.42686293,,,,,262.0,30.9898242368177,94.85559566787003,91.90432383,94.37819420783646,,63.85542168674698,,1.136363636,24.10303588,157292.0,97.91386271870796,98.91662741403674,,11277.93103,28.0,0.0,,31.00275989,31.17,3.0,67.20524017,53.3,15.84,0.876270592,11.91191191,0.0,10.34,68.97,77.0,,,,,0.8863636363636364,0.875,0.7619047619047619,1.0,0.1052631578947368,0.8007518796992481,,0.0,,0.350508237,,60.34958602,0.76,1560137.0,75.0,,28.33486661,,1.0,0.0,1.8
410,245.787,60.5,31.20072306685638,27.750314798380305,4.3,3252.0,27.0,1.6,2.3,80.48387096774194,7.920072812,16.344916344916342,22.844272844272844,90.28,2.37,1.48,3.12,2.74,39.5,62.20657276995305,19.37321937,19.37321937,,,,,126.0,0.0,73.1651376146789,12.72554606,80.36866359447005,,53.70967741935484,,1.203125,97.43589744,66671.0,100.0,100.0,1486.0,3279.112903,24.0,,1.576923077,0.094966762,0.0,5.0,65.83850932,34.5,11.63,0.370919881,20.14925373,0.0,0.0,50.0,73.0,,,,,0.7142857142857143,0.5,,1.0,0.1,0.8166666666666667,,0.0,,0.0,,98.19563153,2.28,541263.0,32.0,,40.26590693,,3.0,0.0,1.9
411,522.608,42.0,35.27437588318417,25.02268228186655,1.4,1859.0,19.0,0.0,0.4,61.84834123222749,25.85372219,26.804123711340207,14.901593252108716,63.69,12.33,2.91,5.59,15.48,1.3,53.032440056417485,26.435247,26.435247,,,,,138.0,10.3338632750397,63.9080459770115,56.2082777,95.81497797356828,,79.14691943127961,,1.723684211,26.435247,107448.0,91.24343257443084,96.61495063469675,1566.0,3357.260081,15.0,31.54086519,0.5,0.133511348,0.16,3.0,52.68490375,25.8,5.22,1.153612629,22.09026128,0.0,8.0,42.0,64.0,,,,,0.717948717948718,0.7375,0.4482758620689655,0.9583333333333334,0.1382636655948553,0.8038585209003215,,0.0,,0.607164542,,100.0,3.47,341462.0,44.0,,,,9.0,0.0,0.0
412,2017.5,58.0,53.47887215120423,7.211762569539807,0.2,3020.0,21.0,1.4,0.4,93.86281588447652,17.52508244,17.419354838709676,23.870967741935484,80.72,2.19,3.34,8.23,5.53,0.8,16.161616161616163,3.728070175,3.728070175,,,,,182.0,0.0,91.869918699187,99.56140351,96.09375,,62.093862815884485,,1.468085106,,112813.0,100.0,100.0,,35173.41667,26.0,0.0,,5.48245614,7.77,0.0,61.61137441,59.4,15.59,0.771208226,16.74008811,0.0,10.0,50.0,72.0,,,,,0.8157894736842105,0.8484848484848485,0.7333333333333333,1.0,0.1385542168674698,0.8132530120481928,,0.0,,1.285347044,,1.096491228,0.16,699720.0,56.0,,3.728070175,,3.0,0.0,0.0
413,1183.45,39.6,42.48784271537868,11.487342335775176,1.0,2809.0,25.0,0.2,3.9,95.33898305084746,11.31718603,28.46911369740376,6.624888093106536,82.81,4.48,1.67,4.67,6.37,0.6,60.16830294530154,0.65199674,0.65199674,,,,,234.0,15.4417836498761,97.31903485254692,98.9405053,100.0,,70.33898305084746,,1.091666667,,163056.0,95.7208354559348,96.96119682094437,2237.0,4678.04,26.0,0.0,,,0.25,3.0,62.05128205,45.5,18.7,0.584144645,11.8616145,0.0,3.08,55.38,75.0,,,,,0.8504672897196262,0.8333333333333334,0.6,1.0,0.1008,0.8336,,0.0,,0.0,,16.70741646,0.51,582691.0,64.0,,0.65199674,,2.0,0.0,1.6
416,211.841,33.3,28.38597741867812,27.53482507530175,3.4,1919.0,25.0,0.0,0.0,85.52097428958051,4.514538428,10.968294772922023,14.138817480719796,57.36,22.02,6.38,3.93,10.31,3.3,50.41237113402062,100.0,100.0,,,,,123.0,100.0,19.682959048877148,8.916323731,91.0950661853189,,65.08795669824087,,1.342857143,100.0,76071.0,96.43652561247217,98.1443298969072,1396.0,7076.567568,19.0,97.90565733,173.4038462,100.0,100.0,7.0,43.75788146,23.8,23.08,1.122019635,27.69230769,0.0,11.43,54.29,66.0,,,,,0.4814814814814814,0.6153846153846154,0.5833333333333334,0.9,0.1904761904761904,0.5978835978835979,,0.0,,0.0,,95.19890261,6.33,314000.0,40.0,,100.0,,7.0,0.0,0.0
417,684.429,32.5,47.86455705921485,12.63768475582615,1.4,2705.0,20.0,3.1,1.3,92.76934201012293,9.589132219,30.42944785276073,10.736196319018406,65.09,11.45,8.35,5.55,9.56,0.1,51.53465346534654,48.3214649,68.36215666,,,,,158.0,45.993756503642,76.52764306498545,75.38148525,97.17247879359095,,84.8879248011569,,1.380530973,66.53102747,113375.0,97.6,96.23762376237624,1756.0,14716.66667,13.0,69.30814818,0.836538462,35.60528993,35.28,3.0,55.38132573,51.8,20.06,1.033146793,22.26720648,1.67,1.67,65.0,80.0,,,,,0.6533333333333333,0.6170212765957447,0.4705882352941176,0.8235294117647058,0.1528662420382165,0.7229299363057324,,0.0,,0.860955661,,69.98982706,0.54,498836.0,49.0,,40.28484232,,8.0,0.0,1.0
418,848.813,39.8,37.82957990318948,17.097614528421683,1.4,3205.0,21.0,0.0,2.2,94.66063348416289,18.62057614,28.36445589182228,12.298776561493884,72.27,8.45,5.85,4.67,8.77,1.4,63.08887809616318,41.44518272,81.89368771,,,,,244.0,39.5566922421142,74.93755203996669,71.51162791,93.97496087636932,,76.74208144796381,,1.32,88.70431894,117470.0,95.88960657662948,97.6202039825158,1448.0,8876.929412,23.0,73.71538696,2.894230769,32.72425249,61.89,4.0,59.5516114,37.2,25.42,0.502067336,9.175377468,0.0,4.55,63.64,70.0,,,,,0.797979797979798,0.6119402985074627,0.7727272727272727,0.7894736842105263,0.1441441441441441,0.6869369369369369,,0.116144019,,0.0,,87.20930233,1.53,603709.0,66.0,,41.61129568,,4.0,0.0,0.0
419,563.008,43.8,63.48164882643128,14.730113042718434,1.9,2896.0,26.0,0.0,2.8,95.90409590409593,11.14337018,25.96789423984892,17.658168083097262,86.19,3.87,2.08,3.48,4.36,0.2,75.57803468208093,16.53992395,17.68060837,,,,,202.0,0.0,98.96640826873386,100.0,100.0,,79.72027972027972,,1.053846154,15.11406844,86970.0,98.91095451633568,100.0,,2088.0,27.0,17.68893585,,,0.0,5.0,65.91970121,59.9,24.82,0.423314881,8.460076046,0.0,1.27,56.96,71.0,,,,,0.902439024390244,0.782608695652174,0.9375,1.0,0.0890804597701149,0.7011494252873564,,0.0,,0.651253663,,99.52471483,0.83,543045.0,62.0,,,,1.0,0.0,0.0
420,1299.31,45.7,39.519083623077215,8.845717832726056,0.9,2367.0,26.0,0.1,1.2,94.9579831932773,2.235893988,19.237012987012985,14.61038961038961,80.48,3.78,4.19,4.56,6.99,0.6,57.89473684210527,64.88616462,64.88616462,,,,,179.0,48.3535528596187,65.74977817213842,78.98423818,100.0,,77.87114845938376,,1.147435897,40.89316988,107074.0,98.12782440284056,99.03329752953812,1667.0,11325.48387,19.0,30.13542108,1.076923077,33.27495622,51.82,2.0,66.20616366,52.0,20.29,0.486163052,16.96230599,0.0,16.98,54.72,71.0,,,,,0.8679245283018868,0.7714285714285715,0.5555555555555556,0.8666666666666667,0.1071428571428571,0.7420634920634921,,0.0,,0.0,,60.59544658,0.41,493006.0,43.0,,39.84238179,,3.0,0.0,0.0
